"id";"tanggal";"produk";"lokasi";"stok";"kualitas";"harga";"lat";"lon"
1205;"2025-05-05";"Apel";"Jakarta";637;"Bagus";20;-6.2088;106.846
1206;"2025-05-01";"Pepaya";"Jakarta";362;"Sedang";7;-6.2088;106.846
1207;"2025-04-05";"Rambutan";"Jakarta";725;"Buruk";16;-6.2088;106.846
1208;"2025-04-16";"Apel";"Jakarta";348;"Sedang";25;-6.2088;106.846
1209;"2025-05-05";"Jeruk";"Jakarta";364;"Bagus";20;-6.2088;106.846
1210;"2025-04-02";"Rambutan";"Jakarta";406;"Bagus";17;-6.2088;106.846
1211;"2025-04-06";"Pepaya";"Jakarta";613;"Bagus";8;-6.2088;106.846
1212;"2025-05-02";"Apel";"Jakarta";318;"Bagus";25;-6.2088;106.846
1213;"2025-04-26";"Pepaya";"Jakarta";532;"Sedang";7;-6.2088;106.846
1214;"2025-04-30";"Apel";"Jakarta";534;"Bagus";22;-6.2088;106.846
1215;"2025-04-07";"Pepaya";"Jakarta";890;"Buruk";9;-6.2088;106.846
1216;"2025-04-29";"Pisang";"Jakarta";391;"Sedang";11;-6.2088;106.846
1217;"2025-04-16";"Pisang";"Jakarta";556;"Bagus";15;-6.2088;106.846
1218;"2025-05-04";"Durian";"Jakarta";843;"Sedang";43;-6.2088;106.846
1219;"2025-04-11";"Mangga";"Jakarta";622;"Buruk";18;-6.2088;106.846
1220;"2025-04-15";"Mangga";"Jakarta";816;"Buruk";15;-6.2088;106.846
1221;"2025-04-27";"Pepaya";"Jakarta";883;"Sedang";8;-6.2088;106.846
1222;"2025-04-12";"Pisang";"Jakarta";684;"Sedang";13;-6.2088;106.846
1223;"2025-05-03";"Rambutan";"Jakarta";322;"Bagus";15;-6.2088;106.846
1224;"2025-04-26";"Pisang";"Jakarta";716;"Buruk";12;-6.2088;106.846
1225;"2025-04-25";"Mangga";"Jakarta";967;"Sedang";17;-6.2088;106.846
1226;"2025-04-15";"Rambutan";"Jakarta";875;"Buruk";12;-6.2088;106.846
1227;"2025-04-12";"Pisang";"Jakarta";507;"Bagus";14;-6.2088;106.846
1228;"2025-04-03";"Mangga";"Jakarta";671;"Buruk";20;-6.2088;106.846
1229;"2025-04-22";"Mangga";"Jakarta";593;"Buruk";18;-6.2088;106.846
1230;"2025-04-06";"Pisang";"Jakarta";311;"Sedang";15;-6.2088;106.846
1231;"2025-04-08";"Pepaya";"Jakarta";655;"Bagus";10;-6.2088;106.846
1232;"2025-04-29";"Mangga";"Jakarta";653;"Buruk";19;-6.2088;106.846
1233;"2025-04-02";"Jeruk";"Jakarta";220;"Bagus";21;-6.2088;106.846
1234;"2025-04-04";"Pisang";"Jakarta";938;"Bagus";11;-6.2088;106.846
1235;"2025-04-28";"Rambutan";"Jakarta";346;"Sedang";16;-6.2088;106.846
1236;"2025-04-12";"Mangga";"Jakarta";980;"Sedang";17;-6.2088;106.846
1237;"2025-04-06";"Mangga";"Jakarta";532;"Buruk";19;-6.2088;106.846
1238;"2025-04-03";"Jeruk";"Jakarta";780;"Bagus";18;-6.2088;106.846
1239;"2025-04-26";"Rambutan";"Jakarta";265;"Bagus";14;-6.2088;106.846
1240;"2025-04-09";"Rambutan";"Jakarta";433;"Buruk";12;-6.2088;106.846
1241;"2025-04-22";"Apel";"Jakarta";924;"Sedang";26;-6.2088;106.846
1242;"2025-04-23";"Mangga";"Jakarta";849;"Sedang";17;-6.2088;106.846
1243;"2025-04-19";"Apel";"Jakarta";804;"Bagus";23;-6.2088;106.846
1244;"2025-04-12";"Jeruk";"Jakarta";687;"Sedang";22;-6.2088;106.846
1245;"2025-04-07";"Pisang";"Jakarta";895;"Buruk";10;-6.2088;106.846
1246;"2025-04-19";"Pisang";"Jakarta";529;"Buruk";13;-6.2088;106.846
1247;"2025-04-22";"Apel";"Jakarta";604;"Sedang";22;-6.2088;106.846
1248;"2025-04-09";"Rambutan";"Jakarta";435;"Buruk";12;-6.2088;106.846
1249;"2025-05-05";"Apel";"Jakarta";207;"Buruk";30;-6.2088;106.846
1250;"2025-05-05";"Apel";"Jakarta";403;"Buruk";30;-6.2088;106.846
1251;"2025-05-05";"Apel";"Jakarta";949;"Buruk";20;-6.2088;106.846
1252;"2025-04-06";"Durian";"Jakarta";255;"Bagus";38;-6.2088;106.846
1253;"2025-05-03";"Pepaya";"Jakarta";799;"Buruk";9;-6.2088;106.846
1254;"2025-04-09";"Jeruk";"Jakarta";729;"Bagus";19;-6.2088;106.846
1255;"2025-05-04";"Mangga";"Jakarta";507;"Buruk";19;-6.2088;106.846
1256;"2025-05-05";"Pepaya";"Jakarta";784;"Buruk";8;-6.2088;106.846
1257;"2025-04-04";"Jeruk";"Jakarta";620;"Sedang";18;-6.2088;106.846
1258;"2025-05-03";"Pisang";"Jakarta";222;"Buruk";11;-6.2088;106.846
1259;"2025-04-18";"Durian";"Jakarta";561;"Sedang";38;-6.2088;106.846
1260;"2025-05-03";"Pepaya";"Jakarta";588;"Bagus";9;-6.2088;106.846
1261;"2025-04-08";"Apel";"Jakarta";708;"Sedang";22;-6.2088;106.846
1262;"2025-04-26";"Jeruk";"Jakarta";961;"Buruk";21;-6.2088;106.846
1263;"2025-05-02";"Mangga";"Jakarta";990;"Bagus";20;-6.2088;106.846
1264;"2025-04-05";"Rambutan";"Jakarta";822;"Sedang";16;-6.2088;106.846
1265;"2025-04-02";"Pisang";"Jakarta";671;"Bagus";15;-6.2088;106.846
1266;"2025-04-01";"Apel";"Jakarta";995;"Bagus";30;-6.2088;106.846
1267;"2025-04-01";"Mangga";"Jakarta";242;"Bagus";17;-6.2088;106.846
1268;"2025-04-15";"Apel";"Jakarta";776;"Sedang";28;-6.2088;106.846
1269;"2025-04-24";"Durian";"Jakarta";264;"Buruk";43;-6.2088;106.846
1270;"2025-04-23";"Rambutan";"Jakarta";972;"Bagus";13;-6.2088;106.846
1271;"2025-04-28";"Jeruk";"Jakarta";669;"Bagus";18;-6.2088;106.846
1272;"2025-04-13";"Pepaya";"Jakarta";587;"Bagus";9;-6.2088;106.846
1273;"2025-04-24";"Pisang";"Jakarta";615;"Bagus";13;-6.2088;106.846
1274;"2025-04-26";"Durian";"Jakarta";510;"Buruk";39;-6.2088;106.846
1275;"2025-04-02";"Pisang";"Jakarta";443;"Bagus";15;-6.2088;106.846
1276;"2025-04-11";"Pisang";"Jakarta";515;"Sedang";12;-6.2088;106.846
1277;"2025-04-20";"Rambutan";"Jakarta";493;"Bagus";17;-6.2088;106.846
1278;"2025-04-30";"Pepaya";"Jakarta";660;"Bagus";10;-6.2088;106.846
1279;"2025-05-01";"Pepaya";"Jakarta";798;"Sedang";8;-6.2088;106.846
1280;"2025-04-13";"Pepaya";"Jakarta";617;"Bagus";9;-6.2088;106.846
1281;"2025-04-20";"Mangga";"Jakarta";563;"Sedang";15;-6.2088;106.846
1282;"2025-04-08";"Durian";"Jakarta";565;"Sedang";37;-6.2088;106.846
1283;"2025-04-15";"Durian";"Jakarta";779;"Bagus";38;-6.2088;106.846
1284;"2025-05-03";"Rambutan";"Jakarta";888;"Bagus";13;-6.2088;106.846
1285;"2025-04-14";"Rambutan";"Jakarta";747;"Buruk";15;-6.2088;106.846
1286;"2025-04-24";"Rambutan";"Jakarta";703;"Bagus";12;-6.2088;106.846
1287;"2025-04-14";"Mangga";"Jakarta";892;"Bagus";18;-6.2088;106.846
1288;"2025-04-28";"Jeruk";"Jakarta";584;"Sedang";22;-6.2088;106.846
1289;"2025-05-01";"Mangga";"Jakarta";249;"Buruk";16;-6.2088;106.846
1290;"2025-04-13";"Apel";"Jakarta";428;"Bagus";24;-6.2088;106.846
1291;"2025-04-24";"Mangga";"Jakarta";439;"Buruk";19;-6.2088;106.846
1292;"2025-04-02";"Mangga";"Jakarta";571;"Bagus";15;-6.2088;106.846
1293;"2025-05-05";"Pisang";"Jakarta";914;"Bagus";15;-6.2088;106.846
1294;"2025-04-05";"Jeruk";"Jakarta";677;"Buruk";19;-6.2088;106.846
1295;"2025-04-07";"Durian";"Jakarta";772;"Buruk";37;-6.2088;106.846
1296;"2025-04-29";"Pisang";"Jakarta";893;"Bagus";14;-6.2088;106.846
1297;"2025-04-06";"Pisang";"Jakarta";394;"Buruk";15;-6.2088;106.846
1298;"2025-04-20";"Pepaya";"Jakarta";449;"Bagus";10;-6.2088;106.846
1299;"2025-05-04";"Apel";"Jakarta";493;"Sedang";29;-6.2088;106.846
1300;"2025-04-02";"Pepaya";"Jakarta";808;"Sedang";7;-6.2088;106.846
1301;"2025-04-16";"Mangga";"Jakarta";606;"Buruk";18;-6.2088;106.846
1302;"2025-05-02";"Jeruk";"Jakarta";368;"Sedang";18;-6.2088;106.846
1303;"2025-04-30";"Rambutan";"Jakarta";410;"Sedang";12;-6.2088;106.846
1304;"2025-04-26";"Rambutan";"Jakarta";712;"Sedang";18;-6.2088;106.846
1305;"2025-04-21";"Jeruk";"Jakarta";490;"Sedang";21;-6.2088;106.846
1306;"2025-04-24";"Pisang";"Jakarta";381;"Bagus";14;-6.2088;106.846
1307;"2025-05-05";"Mangga";"Jakarta";778;"Buruk";15;-6.2088;106.846
1308;"2025-04-06";"Jeruk";"Jakarta";848;"Buruk";21;-6.2088;106.846
1309;"2025-04-25";"Apel";"Jakarta";241;"Sedang";30;-6.2088;106.846
1310;"2025-04-03";"Pisang";"Jakarta";369;"Buruk";13;-6.2088;106.846
1311;"2025-04-25";"Apel";"Jakarta";258;"Sedang";29;-6.2088;106.846
1312;"2025-04-28";"Pepaya";"Jakarta";872;"Bagus";8;-6.2088;106.846
1313;"2025-04-16";"Pisang";"Jakarta";243;"Sedang";15;-6.2088;106.846
1314;"2025-04-28";"Pisang";"Jakarta";261;"Buruk";13;-6.2088;106.846
1315;"2025-04-19";"Apel";"Jakarta";295;"Bagus";25;-6.2088;106.846
1316;"2025-04-16";"Jeruk";"Jakarta";656;"Bagus";20;-6.2088;106.846
1317;"2025-04-08";"Rambutan";"Jakarta";411;"Buruk";14;-6.2088;106.846
1318;"2025-04-30";"Apel";"Jakarta";220;"Sedang";20;-6.2088;106.846
1319;"2025-04-08";"Pisang";"Jakarta";455;"Bagus";13;-6.2088;106.846
1320;"2025-04-14";"Mangga";"Jakarta";630;"Bagus";16;-6.2088;106.846
1321;"2025-05-03";"Pisang";"Jakarta";713;"Bagus";10;-6.2088;106.846
1322;"2025-04-23";"Pisang";"Jakarta";393;"Sedang";15;-6.2088;106.846
1323;"2025-05-01";"Pisang";"Jakarta";589;"Sedang";11;-6.2088;106.846
1324;"2025-04-11";"Pisang";"Jakarta";232;"Sedang";13;-6.2088;106.846
1325;"2025-04-08";"Mangga";"Jakarta";640;"Sedang";18;-6.2088;106.846
1326;"2025-04-07";"Durian";"Jakarta";827;"Sedang";40;-6.2088;106.846
1327;"2025-04-08";"Mangga";"Jakarta";609;"Bagus";17;-6.2088;106.846
1328;"2025-05-02";"Durian";"Jakarta";505;"Buruk";36;-6.2088;106.846
1329;"2025-04-08";"Pepaya";"Jakarta";791;"Bagus";8;-6.2088;106.846
1330;"2025-04-28";"Rambutan";"Jakarta";443;"Sedang";12;-6.2088;106.846
1331;"2025-04-02";"Mangga";"Jakarta";819;"Buruk";15;-6.2088;106.846
1332;"2025-04-28";"Apel";"Jakarta";744;"Sedang";21;-6.2088;106.846
1333;"2025-05-03";"Mangga";"Jakarta";566;"Bagus";16;-6.2088;106.846
1334;"2025-04-09";"Rambutan";"Jakarta";978;"Bagus";18;-6.2088;106.846
1335;"2025-04-01";"Apel";"Jakarta";330;"Buruk";23;-6.2088;106.846
1336;"2025-04-21";"Pepaya";"Jakarta";849;"Buruk";9;-6.2088;106.846
1337;"2025-04-12";"Pepaya";"Jakarta";686;"Sedang";7;-6.2088;106.846
1338;"2025-04-26";"Jeruk";"Jakarta";441;"Sedang";20;-6.2088;106.846
1339;"2025-04-13";"Pepaya";"Jakarta";428;"Buruk";7;-6.2088;106.846
1340;"2025-04-22";"Jeruk";"Jakarta";763;"Buruk";20;-6.2088;106.846
1341;"2025-04-08";"Jeruk";"Jakarta";635;"Sedang";20;-6.2088;106.846
1342;"2025-04-20";"Rambutan";"Jakarta";960;"Bagus";17;-6.2088;106.846
1343;"2025-04-13";"Apel";"Jakarta";398;"Buruk";23;-6.2088;106.846
1344;"2025-04-28";"Pisang";"Jakarta";300;"Bagus";10;-6.2088;106.846
1345;"2025-04-21";"Apel";"Jakarta";990;"Buruk";24;-6.2088;106.846
1346;"2025-04-25";"Mangga";"Jakarta";802;"Sedang";16;-6.2088;106.846
1347;"2025-05-02";"Rambutan";"Jakarta";654;"Sedang";14;-6.2088;106.846
1348;"2025-04-23";"Jeruk";"Jakarta";295;"Bagus";19;-6.2088;106.846
1349;"2025-04-30";"Pisang";"Jakarta";776;"Buruk";11;-6.2088;106.846
1350;"2025-04-08";"Apel";"Jakarta";776;"Bagus";28;-6.2088;106.846
1351;"2025-04-25";"Pepaya";"Jakarta";905;"Buruk";8;-6.2088;106.846
1352;"2025-04-12";"Pepaya";"Jakarta";237;"Bagus";7;-6.2088;106.846
1353;"2025-04-21";"Jeruk";"Jakarta";566;"Sedang";19;-6.2088;106.846
1354;"2025-04-17";"Mangga";"Jakarta";595;"Sedang";18;-6.2088;106.846
1355;"2025-05-01";"Pisang";"Jakarta";553;"Sedang";14;-6.2088;106.846
1356;"2025-05-04";"Rambutan";"Jakarta";546;"Bagus";14;-6.2088;106.846
1357;"2025-05-02";"Pisang";"Jakarta";958;"Bagus";14;-6.2088;106.846
1358;"2025-04-15";"Jeruk";"Jakarta";399;"Buruk";21;-6.2088;106.846
1359;"2025-04-29";"Rambutan";"Jakarta";936;"Buruk";13;-6.2088;106.846
1360;"2025-04-13";"Durian";"Jakarta";230;"Sedang";41;-6.2088;106.846
1361;"2025-04-12";"Pisang";"Jakarta";503;"Bagus";14;-6.2088;106.846
1362;"2025-04-12";"Mangga";"Jakarta";245;"Buruk";17;-6.2088;106.846
1363;"2025-04-12";"Durian";"Jakarta";212;"Bagus";39;-6.2088;106.846
1364;"2025-05-01";"Durian";"Jakarta";893;"Sedang";37;-6.2088;106.846
1365;"2025-04-29";"Rambutan";"Jakarta";793;"Bagus";18;-6.2088;106.846
1366;"2025-04-24";"Rambutan";"Jakarta";648;"Bagus";16;-6.2088;106.846
1367;"2025-04-16";"Jeruk";"Jakarta";243;"Sedang";20;-6.2088;106.846
1368;"2025-04-13";"Mangga";"Jakarta";540;"Sedang";20;-6.2088;106.846
1369;"2025-04-29";"Rambutan";"Jakarta";767;"Bagus";13;-6.2088;106.846
1370;"2025-04-20";"Rambutan";"Jakarta";688;"Bagus";18;-6.2088;106.846
1371;"2025-04-14";"Rambutan";"Jakarta";809;"Bagus";15;-6.2088;106.846
1372;"2025-05-01";"Rambutan";"Jakarta";581;"Sedang";17;-6.2088;106.846
1373;"2025-04-02";"Apel";"Jakarta";426;"Sedang";26;-6.2088;106.846
1374;"2025-04-11";"Mangga";"Jakarta";923;"Sedang";16;-6.2088;106.846
1375;"2025-04-20";"Durian";"Jakarta";289;"Bagus";44;-6.2088;106.846
1376;"2025-04-09";"Jeruk";"Jakarta";222;"Sedang";22;-6.2088;106.846
1377;"2025-04-21";"Apel";"Jakarta";232;"Sedang";26;-6.2088;106.846
1378;"2025-04-01";"Pisang";"Jakarta";456;"Buruk";11;-6.2088;106.846
1379;"2025-04-23";"Mangga";"Jakarta";590;"Bagus";19;-6.2088;106.846
1380;"2025-05-02";"Pepaya";"Jakarta";656;"Sedang";10;-6.2088;106.846
1381;"2025-04-01";"Durian";"Jakarta";273;"Buruk";44;-6.2088;106.846
1382;"2025-04-26";"Pisang";"Jakarta";724;"Bagus";11;-6.2088;106.846
1383;"2025-04-29";"Jeruk";"Jakarta";463;"Bagus";19;-6.2088;106.846
1384;"2025-04-05";"Mangga";"Jakarta";423;"Bagus";17;-6.2088;106.846
1385;"2025-04-20";"Jeruk";"Jakarta";950;"Buruk";22;-6.2088;106.846
1386;"2025-04-25";"Pisang";"Jakarta";884;"Bagus";10;-6.2088;106.846
1387;"2025-04-22";"Pepaya";"Jakarta";807;"Sedang";7;-6.2088;106.846
1388;"2025-04-22";"Mangga";"Jakarta";582;"Sedang";17;-6.2088;106.846
1389;"2025-04-10";"Mangga";"Jakarta";270;"Buruk";16;-6.2088;106.846
1390;"2025-05-01";"Rambutan";"Jakarta";400;"Buruk";16;-6.2088;106.846
1391;"2025-04-12";"Pepaya";"Jakarta";929;"Buruk";10;-6.2088;106.846
1392;"2025-04-26";"Mangga";"Jakarta";935;"Bagus";15;-6.2088;106.846
1393;"2025-04-03";"Apel";"Jakarta";569;"Buruk";23;-6.2088;106.846
1394;"2025-04-26";"Mangga";"Jakarta";836;"Sedang";16;-6.2088;106.846
1395;"2025-04-28";"Rambutan";"Jakarta";396;"Bagus";13;-6.2088;106.846
1396;"2025-04-01";"Jeruk";"Jakarta";468;"Bagus";21;-6.2088;106.846
1397;"2025-04-08";"Pisang";"Jakarta";668;"Buruk";13;-6.2088;106.846
1398;"2025-04-01";"Mangga";"Jakarta";587;"Buruk";15;-6.2088;106.846
1399;"2025-04-08";"Rambutan";"Jakarta";388;"Sedang";14;-6.2088;106.846
1400;"2025-05-01";"Pisang";"Jakarta";459;"Sedang";15;-6.2088;106.846
1401;"2025-04-06";"Rambutan";"Jakarta";725;"Sedang";12;-6.2088;106.846
1402;"2025-04-19";"Jeruk";"Jakarta";523;"Sedang";19;-6.2088;106.846
1403;"2025-04-27";"Pisang";"Jakarta";816;"Buruk";15;-6.2088;106.846
1404;"2025-04-06";"Rambutan";"Jakarta";423;"Sedang";18;-6.2088;106.846
1405;"2025-04-02";"Durian";"Jakarta";640;"Buruk";37;-6.2088;106.846
1406;"2025-04-17";"Apel";"Jakarta";809;"Buruk";28;-6.2088;106.846
1407;"2025-04-29";"Mangga";"Jakarta";556;"Buruk";17;-6.2088;106.846
1408;"2025-05-01";"Pisang";"Jakarta";820;"Buruk";13;-6.2088;106.846
1409;"2025-04-30";"Pepaya";"Jakarta";707;"Sedang";8;-6.2088;106.846
1410;"2025-05-03";"Mangga";"Jakarta";608;"Bagus";16;-6.2088;106.846
1411;"2025-04-17";"Rambutan";"Jakarta";459;"Sedang";13;-6.2088;106.846
1412;"2025-05-01";"Apel";"Jakarta";579;"Buruk";25;-6.2088;106.846
1413;"2025-04-04";"Jeruk";"Jakarta";549;"Sedang";22;-6.2088;106.846
1414;"2025-04-02";"Jeruk";"Jakarta";693;"Bagus";20;-6.2088;106.846
1415;"2025-05-04";"Apel";"Jakarta";822;"Bagus";30;-6.2088;106.846
1416;"2025-04-02";"Durian";"Jakarta";717;"Buruk";38;-6.2088;106.846
1417;"2025-04-14";"Pepaya";"Jakarta";762;"Buruk";10;-6.2088;106.846
1418;"2025-04-03";"Jeruk";"Jakarta";200;"Buruk";22;-6.2088;106.846
1419;"2025-04-30";"Rambutan";"Jakarta";861;"Sedang";18;-6.2088;106.846
1420;"2025-05-01";"Mangga";"Jakarta";674;"Buruk";20;-6.2088;106.846
1421;"2025-04-23";"Mangga";"Jakarta";570;"Buruk";17;-6.2088;106.846
1422;"2025-04-15";"Jeruk";"Jakarta";670;"Buruk";18;-6.2088;106.846
1423;"2025-04-14";"Durian";"Jakarta";353;"Bagus";42;-6.2088;106.846
1424;"2025-04-25";"Apel";"Jakarta";295;"Bagus";21;-6.2088;106.846
1425;"2025-04-19";"Jeruk";"Jakarta";269;"Bagus";22;-6.2088;106.846
1426;"2025-04-02";"Mangga";"Jakarta";609;"Buruk";18;-6.2088;106.846
1427;"2025-05-02";"Pisang";"Jakarta";538;"Bagus";13;-6.2088;106.846
1428;"2025-04-28";"Apel";"Jakarta";662;"Buruk";28;-6.2088;106.846
1429;"2025-05-02";"Pepaya";"Jakarta";386;"Buruk";9;-6.2088;106.846
1430;"2025-04-18";"Jeruk";"Jakarta";425;"Buruk";21;-6.2088;106.846
1431;"2025-04-07";"Apel";"Jakarta";430;"Bagus";27;-6.2088;106.846
1432;"2025-05-01";"Pisang";"Jakarta";341;"Buruk";11;-6.2088;106.846
1433;"2025-04-12";"Durian";"Jakarta";741;"Sedang";44;-6.2088;106.846
1434;"2025-04-24";"Pisang";"Jakarta";282;"Buruk";12;-6.2088;106.846
1435;"2025-04-25";"Pisang";"Jakarta";765;"Bagus";12;-6.2088;106.846
1436;"2025-04-02";"Rambutan";"Jakarta";640;"Buruk";17;-6.2088;106.846
1437;"2025-04-21";"Pepaya";"Jakarta";852;"Bagus";7;-6.2088;106.846
1438;"2025-04-05";"Pepaya";"Jakarta";839;"Sedang";7;-6.2088;106.846
1439;"2025-04-20";"Jeruk";"Jakarta";267;"Buruk";20;-6.2088;106.846
1440;"2025-04-01";"Pisang";"Jakarta";725;"Bagus";12;-6.2088;106.846
1441;"2025-04-12";"Pisang";"Jakarta";521;"Buruk";15;-6.2088;106.846
1442;"2025-04-12";"Mangga";"Jakarta";396;"Sedang";18;-6.2088;106.846
1443;"2025-04-17";"Mangga";"Jakarta";450;"Sedang";20;-6.2088;106.846
1444;"2025-04-19";"Pisang";"Jakarta";374;"Bagus";11;-6.2088;106.846
1445;"2025-04-25";"Apel";"Jakarta";801;"Sedang";20;-6.2088;106.846
1446;"2025-04-26";"Durian";"Jakarta";283;"Bagus";41;-6.2088;106.846
1447;"2025-04-05";"Apel";"Jakarta";410;"Bagus";24;-6.2088;106.846
1448;"2025-05-05";"Rambutan";"Jakarta";648;"Buruk";15;-6.2088;106.846
1449;"2025-04-14";"Jeruk";"Jakarta";547;"Bagus";21;-6.2088;106.846
1450;"2025-04-25";"Mangga";"Jakarta";251;"Buruk";16;-6.2088;106.846
1451;"2025-04-18";"Mangga";"Jakarta";654;"Sedang";18;-6.2088;106.846
1452;"2025-04-12";"Mangga";"Jakarta";630;"Bagus";15;-6.2088;106.846
1453;"2025-04-28";"Jeruk";"Jakarta";986;"Sedang";21;-6.2088;106.846
1454;"2025-04-25";"Mangga";"Jakarta";522;"Bagus";17;-6.2088;106.846
1455;"2025-05-04";"Jeruk";"Jakarta";397;"Buruk";20;-6.2088;106.846
1456;"2025-04-30";"Jeruk";"Jakarta";631;"Sedang";19;-6.2088;106.846
1457;"2025-04-04";"Pisang";"Jakarta";455;"Sedang";10;-6.2088;106.846
1458;"2025-04-02";"Jeruk";"Jakarta";738;"Bagus";19;-6.2088;106.846
1459;"2025-04-20";"Jeruk";"Jakarta";921;"Buruk";21;-6.2088;106.846
1460;"2025-04-18";"Rambutan";"Jakarta";323;"Sedang";16;-6.2088;106.846
1461;"2025-04-29";"Apel";"Jakarta";394;"Buruk";24;-6.2088;106.846
1462;"2025-04-29";"Rambutan";"Jakarta";286;"Bagus";12;-6.2088;106.846
1463;"2025-04-07";"Rambutan";"Jakarta";925;"Buruk";13;-6.2088;106.846
1464;"2025-05-03";"Pisang";"Jakarta";212;"Sedang";11;-6.2088;106.846
1465;"2025-04-06";"Apel";"Jakarta";533;"Bagus";27;-6.2088;106.846
1466;"2025-04-02";"Rambutan";"Jakarta";555;"Buruk";14;-6.2088;106.846
1467;"2025-04-14";"Rambutan";"Jakarta";621;"Sedang";16;-6.2088;106.846
1468;"2025-04-10";"Rambutan";"Jakarta";801;"Bagus";17;-6.2088;106.846
1469;"2025-04-17";"Durian";"Jakarta";733;"Sedang";41;-6.2088;106.846
1470;"2025-04-12";"Mangga";"Jakarta";841;"Sedang";19;-6.2088;106.846
1471;"2025-04-08";"Mangga";"Jakarta";639;"Buruk";19;-6.2088;106.846
1472;"2025-04-12";"Pisang";"Jakarta";995;"Sedang";12;-6.2088;106.846
1473;"2025-04-24";"Apel";"Jakarta";650;"Sedang";23;-6.2088;106.846
1474;"2025-04-02";"Apel";"Jakarta";477;"Bagus";25;-6.2088;106.846
1475;"2025-05-03";"Pepaya";"Jakarta";513;"Sedang";10;-6.2088;106.846
1476;"2025-05-03";"Apel";"Jakarta";404;"Buruk";27;-6.2088;106.846
1477;"2025-04-30";"Jeruk";"Jakarta";514;"Buruk";19;-6.2088;106.846
1478;"2025-04-19";"Jeruk";"Jakarta";385;"Bagus";21;-6.2088;106.846
1479;"2025-04-21";"Pisang";"Jakarta";663;"Buruk";15;-6.2088;106.846
1480;"2025-04-05";"Mangga";"Jakarta";901;"Bagus";17;-6.2088;106.846
1481;"2025-04-19";"Pisang";"Jakarta";728;"Buruk";13;-6.2088;106.846
1482;"2025-04-08";"Jeruk";"Jakarta";855;"Buruk";20;-6.2088;106.846
1483;"2025-04-24";"Mangga";"Jakarta";714;"Buruk";17;-6.2088;106.846
1484;"2025-04-19";"Pisang";"Jakarta";839;"Bagus";13;-6.2088;106.846
1485;"2025-04-14";"Pisang";"Jakarta";462;"Bagus";14;-6.2088;106.846
1486;"2025-04-17";"Apel";"Jakarta";299;"Sedang";24;-6.2088;106.846
1487;"2025-05-04";"Durian";"Jakarta";496;"Sedang";39;-6.2088;106.846
1488;"2025-04-11";"Mangga";"Jakarta";479;"Bagus";18;-6.2088;106.846
1489;"2025-04-07";"Durian";"Jakarta";645;"Buruk";43;-6.2088;106.846
1490;"2025-04-12";"Durian";"Jakarta";921;"Bagus";42;-6.2088;106.846
1491;"2025-04-27";"Jeruk";"Jakarta";673;"Bagus";19;-6.2088;106.846
1492;"2025-04-16";"Pepaya";"Jakarta";881;"Bagus";9;-6.2088;106.846
1493;"2025-04-07";"Mangga";"Jakarta";342;"Bagus";16;-6.2088;106.846
1494;"2025-04-29";"Rambutan";"Jakarta";278;"Sedang";13;-6.2088;106.846
1495;"2025-04-06";"Apel";"Jakarta";249;"Bagus";23;-6.2088;106.846
1496;"2025-04-28";"Durian";"Jakarta";834;"Buruk";42;-6.2088;106.846
1497;"2025-04-09";"Mangga";"Jakarta";832;"Bagus";18;-6.2088;106.846
1498;"2025-04-29";"Apel";"Jakarta";419;"Bagus";29;-6.2088;106.846
1499;"2025-04-01";"Pepaya";"Jakarta";296;"Bagus";9;-6.2088;106.846
1500;"2025-04-26";"Pisang";"Jakarta";314;"Bagus";14;-6.2088;106.846
1501;"2025-04-11";"Mangga";"Jakarta";948;"Bagus";19;-6.2088;106.846
1502;"2025-04-16";"Jeruk";"Jakarta";840;"Buruk";20;-6.2088;106.846
1503;"2025-04-04";"Pisang";"Jakarta";713;"Bagus";10;-6.2088;106.846
1504;"2025-04-18";"Pisang";"Jakarta";210;"Bagus";12;-6.2088;106.846
1505;"2025-04-07";"Durian";"Jakarta";936;"Sedang";45;-6.2088;106.846
1506;"2025-04-14";"Apel";"Jakarta";680;"Sedang";30;-6.2088;106.846
1507;"2025-04-09";"Apel";"Jakarta";781;"Sedang";22;-6.2088;106.846
1508;"2025-04-14";"Pepaya";"Jakarta";422;"Bagus";10;-6.2088;106.846
1509;"2025-04-17";"Pisang";"Jakarta";908;"Bagus";15;-6.2088;106.846
1510;"2025-04-06";"Mangga";"Jakarta";680;"Bagus";20;-6.2088;106.846
1511;"2025-04-15";"Apel";"Jakarta";247;"Bagus";30;-6.2088;106.846
1512;"2025-05-02";"Pisang";"Jakarta";798;"Bagus";10;-6.2088;106.846
1513;"2025-05-05";"Jeruk";"Jakarta";757;"Bagus";18;-6.2088;106.846
1514;"2025-04-17";"Pepaya";"Jakarta";367;"Bagus";7;-6.2088;106.846
1515;"2025-04-21";"Jeruk";"Jakarta";499;"Bagus";21;-6.2088;106.846
1516;"2025-05-01";"Rambutan";"Jakarta";209;"Bagus";14;-6.2088;106.846
1517;"2025-04-12";"Apel";"Jakarta";782;"Bagus";30;-6.2088;106.846
1518;"2025-04-17";"Pepaya";"Jakarta";662;"Sedang";7;-6.2088;106.846
1519;"2025-04-30";"Pisang";"Jakarta";371;"Sedang";12;-6.2088;106.846
